server time,value,UM,board time,latitude,longitude
2022-06-29 17:08:34.107,55,,2022-06-29 17:08:33.953,,
2022-06-29 17:09:35.810,55,,2022-06-29 17:09:35.750,,
2022-06-29 17:10:37.867,54,,2022-06-29 17:10:37.817,,
2022-06-29 17:11:39.690,54,,2022-06-29 17:11:39.630,,
2022-06-29 17:12:41.567,54,,2022-06-29 17:12:41.507,,
2022-06-29 17:13:43.843,53,,2022-06-29 17:13:43.797,,
2022-06-29 17:14:45.870,53,,2022-06-29 17:14:45.823,,
2022-06-29 17:15:47.727,52,,2022-06-29 17:15:47.623,,
2022-06-29 17:16:49.577,52,,2022-06-29 17:16:49.540,,
2022-06-29 17:17:51.297,52,,2022-06-29 17:17:51.250,,
2022-06-29 17:18:53.167,51,,2022-06-29 17:18:53.100,,
2022-06-29 17:19:54.923,51,,2022-06-29 17:19:54.867,,
2022-06-29 17:20:56.673,51,,2022-06-29 17:20:56.613,,
2022-06-29 17:21:58.423,50,,2022-06-29 17:21:58.357,,
2022-06-29 17:23:00.813,50,,2022-06-29 17:23:00.767,,
2022-06-29 17:24:02.570,50,,2022-06-29 17:24:02.533,,
2022-06-30 09:25:45.523,56,,2022-06-30 09:25:45.467,,
2022-06-30 09:26:47.677,77,,2022-06-30 09:26:47.627,,
2022-06-30 09:27:49.930,94,,2022-06-30 09:27:49.863,,
2022-06-30 09:28:51.803,109,,2022-06-30 09:28:51.753,,
2022-06-30 09:29:53.600,122,,2022-06-30 09:29:53.550,,
2022-06-30 09:30:55.867,133,,2022-06-30 09:30:55.780,,
2022-06-30 09:31:57.677,144,,2022-06-30 09:31:57.617,,
2022-06-30 09:32:59.453,155,,2022-06-30 09:32:59.357,,
2022-06-30 09:34:01.347,165,,2022-06-30 09:34:01.287,,
2022-06-30 09:35:03.687,174,,2022-06-30 09:35:03.620,,
2022-06-30 09:36:05.917,183,,2022-06-30 09:36:05.863,,
2022-06-30 09:37:07.747,190,,2022-06-30 09:37:07.667,,
2022-06-30 09:38:09.643,195,,2022-06-30 09:38:09.537,,
2022-06-30 09:39:11.873,198,,2022-06-30 09:39:11.827,,
2022-06-30 09:40:13.693,199,,2022-06-30 09:40:13.647,,
2022-06-30 09:41:15.453,200,,2022-06-30 09:41:15.387,,
2022-06-30 09:42:17.663,200,,2022-06-30 09:42:17.607,,
2022-06-30 09:43:19.467,200,,2022-06-30 09:43:19.403,,
2022-06-30 09:44:22.340,201,,2022-06-30 09:44:22.260,,
2022-06-30 09:45:24.287,200,,2022-06-30 09:45:24.223,,
2022-06-30 09:46:26.147,200,,2022-06-30 09:46:26.083,,
2022-06-30 09:47:27.923,200,,2022-06-30 09:47:27.877,,
2022-06-30 09:48:29.713,200,,2022-06-30 09:48:29.640,,
2022-06-30 09:49:32.467,188,,2022-06-30 09:49:31.977,,
2022-06-30 09:50:43.900,173,,2022-06-30 09:50:34.977,,
2022-06-30 09:51:48.717,161,,2022-06-30 09:51:48.667,,
2022-06-30 09:52:50.623,154,,2022-06-30 09:52:50.553,,
2022-06-30 09:53:52.477,148,,2022-06-30 09:53:52.407,,
2022-06-30 09:54:58.370,142,,2022-06-30 09:54:58.320,,
2022-06-30 09:56:04.547,138,,2022-06-30 09:56:04.497,,
2022-06-30 09:57:06.417,134,,2022-06-30 09:57:06.237,,
2022-06-30 09:58:08.990,130,,2022-06-30 09:58:08.923,,
2022-06-30 09:59:10.947,126,,2022-06-30 09:59:10.883,,
2022-06-30 10:00:12.943,123,,2022-06-30 10:00:12.893,,
2022-06-30 10:01:14.653,120,,2022-06-30 10:01:14.587,,
2022-06-30 10:02:16.807,117,,2022-06-30 10:02:16.743,,
2022-06-30 10:03:20.257,115,,2022-06-30 10:03:20.197,,
2022-06-30 10:04:22.703,112,,2022-06-30 10:04:22.640,,
2022-06-30 10:05:25.187,110,,2022-06-30 10:05:25.117,,
2022-06-30 10:06:27.590,108,,2022-06-30 10:06:27.527,,
2022-06-30 10:07:32.917,106,,2022-06-30 10:07:32.027,,
2022-06-30 10:08:34.483,103,,2022-06-30 10:08:34.417,,
2022-06-30 10:09:37.123,101,,2022-06-30 10:09:37.043,,
2022-06-30 10:10:39.123,100,,2022-06-30 10:10:39.043,,
2022-06-30 10:11:40.887,99,,2022-06-30 10:11:40.830,,
2022-06-30 10:12:42.753,99,,2022-06-30 10:12:42.673,,
2022-06-30 10:13:45.230,99,,2022-06-30 10:13:44.957,,
2022-06-30 10:14:46.827,99,,2022-06-30 10:14:46.763,,
2022-06-30 10:15:49.230,100,,2022-06-30 10:15:49.163,,
2022-06-30 10:16:51.227,119,,2022-06-30 10:16:50.957,,
2022-06-30 10:17:52.867,137,,2022-06-30 10:17:52.797,,
2022-06-30 10:18:54.753,152,,2022-06-30 10:18:54.670,,
2022-06-30 10:19:56.593,164,,2022-06-30 10:19:56.543,,
2022-06-30 10:20:58.550,174,,2022-06-30 10:20:58.503,,
2022-06-30 10:22:00.283,183,,2022-06-30 10:22:00.223,,
2022-06-30 10:23:02.307,190,,2022-06-30 10:23:02.223,,
2022-06-30 10:24:04.370,196,,2022-06-30 10:24:04.307,,
2022-06-30 10:25:06.637,200,,2022-06-30 10:25:06.583,,
2022-06-30 10:26:10.533,201,,2022-06-30 10:26:10.483,,
2022-06-30 10:27:12.523,201,,2022-06-30 10:27:12.460,,
2022-06-30 10:28:14.423,200,,2022-06-30 10:28:14.357,,
2022-06-30 10:29:16.537,200,,2022-06-30 10:29:16.473,,
2022-06-30 10:30:18.317,200,,2022-06-30 10:30:18.233,,
2022-06-30 10:31:20.253,200,,2022-06-30 10:31:19.973,,
2022-06-30 10:32:21.777,200,,2022-06-30 10:32:21.723,,
2022-06-30 10:33:23.537,200,,2022-06-30 10:33:23.470,,
2022-06-30 10:34:25.400,200,,2022-06-30 10:34:25.350,,
2022-06-30 10:35:27.167,200,,2022-06-30 10:35:27.107,,
2022-06-30 10:36:29.377,200,,2022-06-30 10:36:29.313,,
2022-06-30 10:37:31.217,200,,2022-06-30 10:37:31.177,,
2022-06-30 10:38:33.347,200,,2022-06-30 10:38:33.297,,
2022-06-30 10:39:35.160,200,,2022-06-30 10:39:35.080,,
2022-06-30 10:40:37.150,200,,2022-06-30 10:40:37.087,,
2022-06-30 10:41:39.737,201,,2022-06-30 10:41:39.673,,
2022-06-30 10:42:41.620,200,,2022-06-30 10:42:41.567,,
2022-06-30 10:43:43.703,199,,2022-06-30 10:43:43.647,,
2022-06-30 10:44:45.537,199,,2022-06-30 10:44:45.470,,
2022-06-30 10:45:47.303,199,,2022-06-30 10:45:47.237,,
2022-06-30 10:46:49.350,200,,2022-06-30 10:46:49.287,,
2022-06-30 10:47:51.177,200,,2022-06-30 10:47:51.097,,
2022-06-30 10:48:53.180,200,,2022-06-30 10:48:53.133,,
2022-06-30 10:49:55.260,201,,2022-06-30 10:49:54.977,,
2022-06-30 10:50:57.287,200,,2022-06-30 10:50:57.230,,
2022-06-30 10:51:59.227,200,,2022-06-30 10:51:59.147,,
2022-06-30 10:53:02.470,200,,2022-06-30 10:53:01.903,,
2022-06-30 10:54:04.163,200,,2022-06-30 10:54:04.113,,
2022-06-30 10:55:07.553,199,,2022-06-30 10:55:06.997,,
2022-06-30 10:56:08.810,200,,2022-06-30 10:56:08.743,,
2022-06-30 10:57:10.683,199,,2022-06-30 10:57:10.617,,
2022-06-30 10:58:12.580,200,,2022-06-30 10:58:12.520,,
2022-06-30 10:59:14.553,200,,2022-06-30 10:59:14.473,,
2022-06-30 11:00:16.260,198,,2022-06-30 11:00:16.200,,
2022-06-30 11:01:18.480,184,,2022-06-30 11:01:18.430,,
2022-06-30 11:02:20.543,173,,2022-06-30 11:02:20.480,,
2022-06-30 11:03:23.490,188,,2022-06-30 11:03:23.450,,
2022-06-30 11:04:25.847,202,,2022-06-30 11:04:25.780,,
2022-06-30 11:05:28.453,203,,2022-06-30 11:05:28.407,,
2022-06-30 11:06:30.790,203,,2022-06-30 11:06:30.727,,
2022-06-30 11:07:34.857,202,,2022-06-30 11:07:34.817,,
2022-06-30 11:08:37.893,201,,2022-06-30 11:08:37.837,,
2022-06-30 11:09:39.650,200,,2022-06-30 11:09:39.603,,
2022-06-30 11:10:41.513,200,,2022-06-30 11:10:41.400,,
2022-06-30 11:11:43.260,200,,2022-06-30 11:11:43.197,,
2022-06-30 11:12:45.237,200,,2022-06-30 11:12:45.177,,
2022-06-30 11:13:49.197,200,,2022-06-30 11:13:48.977,,
2022-06-30 11:14:51.410,192,,2022-06-30 11:14:50.933,,
2022-06-30 11:15:53.183,178,,2022-06-30 11:15:53.117,,
2022-06-30 11:16:54.890,168,,2022-06-30 11:16:54.837,,
2022-06-30 11:17:56.697,160,,2022-06-30 11:17:56.640,,
2022-06-30 11:18:58.520,154,,2022-06-30 11:18:58.453,,
2022-06-30 11:20:00.420,149,,2022-06-30 11:20:00.367,,
2022-06-30 11:21:02.310,145,,2022-06-30 11:21:02.263,,
2022-06-30 11:22:04.140,140,,2022-06-30 11:22:04.080,,
2022-06-30 11:23:06.333,136,,2022-06-30 11:23:05.957,,
2022-06-30 11:24:08.273,133,,2022-06-30 11:24:08.190,,
2022-06-30 11:25:12.497,130,,2022-06-30 11:25:10.337,,
2022-06-30 11:26:14.310,127,,2022-06-30 11:26:14.247,,
2022-06-30 11:27:17.843,124,,2022-06-30 11:27:17.017,,
2022-06-30 11:28:18.867,121,,2022-06-30 11:28:18.807,,
2022-06-30 11:29:20.750,118,,2022-06-30 11:29:20.697,,
2022-06-30 11:30:22.567,116,,2022-06-30 11:30:22.520,,
2022-06-30 11:31:24.403,114,,2022-06-30 11:31:24.340,,
2022-06-30 11:32:26.577,111,,2022-06-30 11:32:26.527,,
2022-06-30 11:33:28.460,109,,2022-06-30 11:33:28.410,,
2022-06-30 11:34:30.383,107,,2022-06-30 11:34:30.343,,
2022-06-30 11:35:32.217,105,,2022-06-30 11:35:32.140,,
2022-06-30 11:36:34.203,103,,2022-06-30 11:36:34.157,,
2022-06-30 11:37:35.980,101,,2022-06-30 11:37:35.910,,
2022-06-30 11:38:37.767,100,,2022-06-30 11:38:37.707,,
2022-06-30 11:39:39.597,98,,2022-06-30 11:39:39.517,,
2022-06-30 11:40:41.393,98,,2022-06-30 11:40:41.327,,
2022-06-30 11:41:43.447,98,,2022-06-30 11:41:43.403,,
2022-06-30 11:42:45.437,98,,2022-06-30 11:42:45.393,,
2022-06-30 11:43:47.343,99,,2022-06-30 11:43:47.280,,
2022-06-30 11:44:50.330,99,,2022-06-30 11:44:50.180,,
2022-06-30 11:45:52.353,99,,2022-06-30 11:45:52.300,,
2022-06-30 11:46:54.590,99,,2022-06-30 11:46:54.000,,
2022-06-30 11:47:57.710,99,,2022-06-30 11:47:57.630,,
2022-06-30 11:48:59.487,99,,2022-06-30 11:48:59.437,,
2022-06-30 11:50:01.763,98,,2022-06-30 11:50:01.717,,
2022-06-30 11:51:03.963,93,,2022-06-30 11:51:03.907,,
2022-06-30 11:52:05.647,90,,2022-06-30 11:52:05.597,,
2022-06-30 11:53:07.427,88,,2022-06-30 11:53:07.360,,
2022-06-30 11:54:09.460,86,,2022-06-30 11:54:09.410,,
2022-06-30 11:55:11.277,84,,2022-06-30 11:55:11.210,,
2022-06-30 11:56:13.193,83,,2022-06-30 11:56:13.130,,
2022-06-30 11:57:14.977,81,,2022-06-30 11:57:14.920,,
2022-06-30 11:58:16.757,80,,2022-06-30 11:58:16.690,,
2022-06-30 11:59:18.630,79,,2022-06-30 11:59:18.563,,
2022-06-30 12:00:20.930,78,,2022-06-30 12:00:20.850,,
2022-06-30 12:01:25.440,77,,2022-06-30 12:01:24.963,,
2022-06-30 12:02:28.283,76,,2022-06-30 12:02:28.220,,
2022-06-30 12:03:30.287,75,,2022-06-30 12:03:30.210,,
2022-06-30 12:04:32.863,75,,2022-06-30 12:04:32.800,,
2022-06-30 12:05:35.520,74,,2022-06-30 12:05:35.453,,
2022-06-30 12:06:39.567,73,,2022-06-30 12:06:39.510,,
2022-06-30 12:07:42.457,72,,2022-06-30 12:07:42.327,,
2022-06-30 12:08:47.377,71,,2022-06-30 12:08:46.927,,
2022-06-30 12:09:49.737,71,,2022-06-30 12:09:49.697,,
2022-06-30 12:10:52.257,70,,2022-06-30 12:10:52.197,,
2022-06-30 12:11:54.903,69,,2022-06-30 12:11:54.023,,
2022-06-30 12:12:56.200,68,,2022-06-30 12:12:56.143,,
2022-06-30 12:13:58.670,68,,2022-06-30 12:13:58.607,,
2022-06-30 12:15:01.407,67,,2022-06-30 12:15:01.347,,
2022-06-30 12:16:04.197,67,,2022-06-30 12:16:04.147,,
2022-06-30 12:17:08.320,66,,2022-06-30 12:17:07.920,,
2022-06-30 12:18:11.207,65,,2022-06-30 12:18:10.957,,
2022-06-30 12:19:12.780,65,,2022-06-30 12:19:12.713,,
2022-06-30 12:20:14.733,64,,2022-06-30 12:20:14.667,,
2022-06-30 12:21:16.450,64,,2022-06-30 12:21:16.393,,
2022-06-30 12:22:18.253,63,,2022-06-30 12:22:18.193,,
2022-06-30 12:23:20.110,63,,2022-06-30 12:23:20.050,,
2022-06-30 12:24:22.120,62,,2022-06-30 12:24:22.057,,
2022-06-30 12:25:24.657,62,,2022-06-30 12:25:24.590,,
2022-06-30 12:26:26.607,61,,2022-06-30 12:26:26.540,,
2022-06-30 12:27:28.373,61,,2022-06-30 12:27:28.297,,
2022-06-30 12:28:30.110,60,,2022-06-30 12:28:30.027,,
2022-06-30 12:29:31.840,60,,2022-06-30 12:29:31.780,,
2022-06-30 12:30:33.640,59,,2022-06-30 12:30:33.577,,
2022-06-30 12:31:38.330,59,,2022-06-30 12:31:37.953,,
2022-06-30 12:32:40.157,58,,2022-06-30 12:32:40.093,,
2022-06-30 12:33:41.910,58,,2022-06-30 12:33:41.857,,
2022-06-30 12:34:43.720,58,,2022-06-30 12:34:43.653,,
2022-06-30 12:35:45.457,57,,2022-06-30 12:35:45.407,,
2022-06-30 12:36:47.357,57,,2022-06-30 12:36:47.310,,
2022-06-30 12:37:49.940,57,,2022-06-30 12:37:49.027,,
2022-06-30 12:38:51.103,56,,2022-06-30 12:38:51.057,,
2022-06-30 12:39:54.430,56,,2022-06-30 12:39:54.367,,
2022-06-30 12:40:56.403,56,,2022-06-30 12:40:56.353,,
2022-06-30 12:41:58.253,55,,2022-06-30 12:41:58.177,,
2022-06-30 12:43:00.200,55,,2022-06-30 12:43:00.137,,
2022-06-30 12:44:02.523,54,,2022-06-30 12:44:02.010,,
2022-06-30 12:45:04.380,54,,2022-06-30 12:45:04.333,,
2022-06-30 12:46:06.817,54,,2022-06-30 12:46:06.747,,
2022-06-30 12:47:08.773,54,,2022-06-30 12:47:08.713,,
2022-06-30 12:48:10.717,53,,2022-06-30 12:48:10.663,,
2022-06-30 12:49:12.613,53,,2022-06-30 12:49:12.547,,
2022-06-30 12:50:14.567,53,,2022-06-30 12:50:14.500,,
2022-06-30 12:51:16.987,52,,2022-06-30 12:51:16.937,,
2022-06-30 12:52:18.873,52,,2022-06-30 12:52:18.790,,
2022-06-30 12:53:20.750,52,,2022-06-30 12:53:20.697,,
2022-06-30 12:54:22.507,52,,2022-06-30 12:54:22.460,,
2022-06-30 12:55:24.257,51,,2022-06-30 12:55:24.207,,
2022-06-30 12:56:26.180,51,,2022-06-30 12:56:26.113,,
2022-06-30 12:57:27.947,51,,2022-06-30 12:57:27.880,,
2022-06-30 12:58:29.677,51,,2022-06-30 12:58:29.633,,
2022-06-30 12:59:31.787,50,,2022-06-30 12:59:31.740,,
2022-06-30 13:00:33.587,50,,2022-06-30 13:00:33.443,,
2022-06-30 13:01:35.290,50,,2022-06-30 13:01:35.240,,
2022-06-30 13:02:38.100,50,,2022-06-30 13:02:38.053,,
2022-06-30 13:03:39.947,50,,2022-06-30 13:03:39.883,,
2022-06-30 13:04:42.793,49,,2022-06-30 13:04:42.710,,
2022-06-30 13:05:45.620,49,,2022-06-30 13:05:45.557,,
2022-06-30 13:06:48.277,49,,2022-06-30 13:06:48.197,,
2022-06-30 13:07:52.540,49,,2022-06-30 13:07:52.460,,
2022-06-30 13:08:55.577,48,,2022-06-30 13:08:54.977,,
2022-06-30 13:09:56.920,48,,2022-06-30 13:09:56.807,,
2022-06-30 13:10:59.230,48,,2022-06-30 13:10:59.167,,
2022-06-30 13:12:01.117,48,,2022-06-30 13:12:01.050,,
2022-06-30 13:13:02.977,48,,2022-06-30 13:13:02.927,,
2022-06-30 13:14:05.463,47,,2022-06-30 13:14:05.397,,
2022-06-30 13:15:08.433,47,,2022-06-30 13:15:08.383,,
2022-06-30 13:16:11.307,47,,2022-06-30 13:16:11.227,,
2022-06-30 13:17:13.153,47,,2022-06-30 13:17:13.070,,
2022-06-30 13:18:14.887,47,,2022-06-30 13:18:14.820,,
2022-06-30 13:19:16.590,47,,2022-06-30 13:19:16.540,,
2022-06-30 13:20:19.380,47,,2022-06-30 13:20:19.290,,
2022-06-30 13:21:21.783,46,,2022-06-30 13:21:21.713,,
2022-06-30 13:22:23.853,46,,2022-06-30 13:22:23.807,,
2022-06-30 13:23:25.647,46,,2022-06-30 13:23:25.590,,
2022-06-30 13:24:27.623,46,,2022-06-30 13:24:27.557,,
2022-06-30 13:25:29.320,46,,2022-06-30 13:25:29.277,,
2022-06-30 13:26:31.143,46,,2022-06-30 13:26:31.090,,
2022-06-30 13:27:33.187,45,,2022-06-30 13:27:33.120,,
2022-06-30 13:28:35.157,45,,2022-06-30 13:28:35.090,,
2022-06-30 13:29:37.297,45,,2022-06-30 13:29:36.950,,
2022-06-30 13:30:38.907,45,,2022-06-30 13:30:38.840,,
2022-06-30 13:31:41.250,45,,2022-06-30 13:31:41.123,,
2022-06-30 13:32:43.173,44,,2022-06-30 13:32:43.107,,
2022-06-30 13:33:44.860,44,,2022-06-30 13:33:44.793,,
2022-06-30 13:34:46.687,44,,2022-06-30 13:34:46.623,,
2022-06-30 13:35:48.947,44,,2022-06-30 13:35:48.903,,
2022-06-30 13:36:51.173,44,,2022-06-30 13:36:51.107,,
2022-06-30 13:37:52.980,44,,2022-06-30 13:37:52.910,,
2022-06-30 13:38:54.907,44,,2022-06-30 13:38:54.837,,
2022-06-30 13:39:56.700,43,,2022-06-30 13:39:56.637,,
2022-06-30 13:40:58.730,43,,2022-06-30 13:40:58.670,,
2022-06-30 13:42:00.420,43,,2022-06-30 13:42:00.373,,
2022-06-30 13:43:02.287,43,,2022-06-30 13:43:02.210,,
2022-06-30 13:44:04.123,43,,2022-06-30 13:44:04.057,,
2022-06-30 13:45:06.437,43,,2022-06-30 13:45:06.387,,
2022-06-30 13:46:08.980,43,,2022-06-30 13:46:08.870,,
2022-06-30 13:47:11.160,43,,2022-06-30 13:47:10.857,,
2022-06-30 13:48:12.860,43,,2022-06-30 13:48:12.810,,
2022-06-30 13:49:14.940,60,,2022-06-30 13:49:14.877,,
2022-06-30 13:50:17.107,82,,2022-06-30 13:50:17.027,,
2022-06-30 13:51:18.977,99,,2022-06-30 13:51:18.930,,
2022-06-30 13:52:20.877,113,,2022-06-30 13:52:20.797,,
2022-06-30 13:53:22.687,126,,2022-06-30 13:53:22.627,,
2022-06-30 13:54:24.623,137,,2022-06-30 13:54:24.563,,
2022-06-30 13:55:26.387,148,,2022-06-30 13:55:26.333,,
2022-06-30 13:56:28.800,157,,2022-06-30 13:56:28.010,,
2022-06-30 13:57:30.320,167,,2022-06-30 13:57:29.967,,
2022-06-30 13:58:31.847,176,,2022-06-30 13:58:31.767,,
2022-06-30 13:59:33.827,183,,2022-06-30 13:59:33.760,,
2022-06-30 14:00:35.853,189,,2022-06-30 14:00:35.810,,
2022-06-30 14:01:37.777,193,,2022-06-30 14:01:37.727,,
2022-06-30 14:02:40.193,197,,2022-06-30 14:02:40.143,,
2022-06-30 14:03:42.603,200,,2022-06-30 14:03:42.530,,
2022-06-30 14:04:44.693,201,,2022-06-30 14:04:44.640,,
2022-06-30 14:05:48.103,201,,2022-06-30 14:05:47.953,,
2022-06-30 14:06:50.483,201,,2022-06-30 14:06:50.423,,
2022-06-30 14:07:53.330,201,,2022-06-30 14:07:53.267,,
2022-06-30 14:08:58.593,200,,2022-06-30 14:08:58.543,,
2022-06-30 14:10:01.223,200,,2022-06-30 14:10:01.150,,
2022-06-30 14:11:03.870,200,,2022-06-30 14:11:03.807,,
2022-06-30 14:12:05.593,200,,2022-06-30 14:12:05.543,,
2022-06-30 14:13:07.570,200,,2022-06-30 14:13:07.503,,
2022-06-30 14:14:09.927,201,,2022-06-30 14:14:09.830,,
2022-06-30 14:15:13.100,201,,2022-06-30 14:15:13.037,,
2022-06-30 14:16:15.127,201,,2022-06-30 14:16:15.073,,
2022-06-30 14:17:17.333,200,,2022-06-30 14:17:17.270,,
2022-06-30 14:18:19.223,200,,2022-06-30 14:18:19.157,,
2022-06-30 14:19:21.583,200,,2022-06-30 14:19:21.517,,
2022-06-30 14:20:24.737,199,,2022-06-30 14:20:24.683,,
2022-06-30 14:21:26.517,200,,2022-06-30 14:21:26.433,,
2022-06-30 14:22:28.260,200,,2022-06-30 14:22:28.210,,
2022-06-30 14:23:29.983,200,,2022-06-30 14:23:29.917,,
2022-06-30 14:24:31.800,200,,2022-06-30 14:24:31.737,,
2022-06-30 14:25:33.493,189,,2022-06-30 14:25:33.427,,
2022-06-30 14:26:35.347,176,,2022-06-30 14:26:35.297,,
2022-06-30 14:27:37.287,167,,2022-06-30 14:27:37.207,,
2022-06-30 14:28:39.440,159,,2022-06-30 14:28:39.380,,
2022-06-30 14:29:41.320,154,,2022-06-30 14:29:41.237,,
2022-06-30 14:30:43.583,149,,2022-06-30 14:30:43.520,,
2022-06-30 14:31:45.613,144,,2022-06-30 14:31:45.533,,
2022-06-30 14:32:47.297,140,,2022-06-30 14:32:47.227,,
2022-06-30 14:33:49.450,137,,2022-06-30 14:33:49.367,,
2022-06-30 14:34:51.237,133,,2022-06-30 14:34:51.190,,
2022-06-30 14:35:53.350,130,,2022-06-30 14:35:53.287,,
2022-06-30 14:36:55.100,127,,2022-06-30 14:36:55.053,,
2022-06-30 14:37:56.803,124,,2022-06-30 14:37:56.750,,
2022-06-30 14:38:58.873,122,,2022-06-30 14:38:58.790,,
2022-06-30 14:40:01.950,119,,2022-06-30 14:40:01.893,,
2022-06-30 14:41:04.737,117,,2022-06-30 14:41:04.023,,
2022-06-30 14:42:06.617,115,,2022-06-30 14:42:06.547,,
2022-06-30 14:43:08.383,112,,2022-06-30 14:43:08.340,,
2022-06-30 14:44:10.187,110,,2022-06-30 14:44:10.120,,
2022-06-30 14:45:11.967,109,,2022-06-30 14:45:11.887,,
2022-06-30 14:46:13.970,107,,2022-06-30 14:46:13.910,,
2022-06-30 14:47:15.960,105,,2022-06-30 14:47:15.877,,
2022-06-30 14:48:17.947,103,,2022-06-30 14:48:17.867,,
2022-06-30 14:49:19.870,101,,2022-06-30 14:49:19.820,,
2022-06-30 14:50:22.320,100,,2022-06-30 14:50:22.263,,
2022-06-30 14:51:24.460,98,,2022-06-30 14:51:24.397,,
2022-06-30 14:52:26.537,97,,2022-06-30 14:52:26.470,,
2022-06-30 14:53:28.403,98,,2022-06-30 14:53:28.353,,
2022-06-30 14:54:30.127,98,,2022-06-30 14:54:30.063,,
2022-06-30 14:55:31.870,99,,2022-06-30 14:55:31.807,,
2022-06-30 14:56:34.617,99,,2022-06-30 14:56:34.540,,
2022-06-30 14:57:36.483,99,,2022-06-30 14:57:36.417,,
2022-06-30 14:58:38.173,99,,2022-06-30 14:58:38.100,,
2022-06-30 14:59:39.913,99,,2022-06-30 14:59:39.833,,
2022-06-30 15:00:41.790,99,,2022-06-30 15:00:41.733,,
2022-06-30 15:01:43.620,99,,2022-06-30 15:01:43.570,,
2022-06-30 15:02:45.347,99,,2022-06-30 15:02:45.303,,
2022-06-30 15:03:47.617,99,,2022-06-30 15:03:47.537,,
2022-06-30 15:04:50.643,99,,2022-06-30 15:04:49.997,,
2022-06-30 15:05:52.617,99,,2022-06-30 15:05:52.557,,
2022-06-30 15:06:56.840,99,,2022-06-30 15:06:56.773,,
2022-06-30 15:07:59.617,99,,2022-06-30 15:07:59.490,,
2022-06-30 15:09:01.587,99,,2022-06-30 15:09:01.493,,
2022-06-30 15:10:03.307,99,,2022-06-30 15:10:03.243,,
2022-06-30 15:11:04.993,99,,2022-06-30 15:11:04.917,,
2022-06-30 15:12:06.750,100,,2022-06-30 15:12:06.687,,
2022-06-30 15:13:08.497,100,,2022-06-30 15:13:08.433,,
2022-06-30 15:14:10.837,100,,2022-06-30 15:14:10.763,,
2022-06-30 15:15:12.553,100,,2022-06-30 15:15:12.500,,
2022-06-30 15:16:14.387,100,,2022-06-30 15:16:14.320,,
2022-06-30 15:17:16.140,100,,2022-06-30 15:17:16.097,,
2022-06-30 15:18:18.910,99,,2022-06-30 15:18:18.027,,
2022-06-30 15:19:19.927,99,,2022-06-30 15:19:19.860,,
2022-06-30 15:20:21.837,99,,2022-06-30 15:20:21.780,,
2022-06-30 15:21:23.580,99,,2022-06-30 15:21:23.530,,
2022-06-30 15:22:25.337,100,,2022-06-30 15:22:25.267,,
2022-06-30 15:23:27.657,100,,2022-06-30 15:23:27.010,,
2022-06-30 15:24:28.817,99,,2022-06-30 15:24:28.753,,
2022-06-30 15:25:30.877,97,,2022-06-30 15:25:30.823,,
2022-06-30 15:26:32.710,93,,2022-06-30 15:26:32.627,,
2022-06-30 15:27:34.463,90,,2022-06-30 15:27:34.417,,
2022-06-30 15:28:36.197,88,,2022-06-30 15:28:36.143,,
2022-06-30 15:29:38.947,86,,2022-06-30 15:29:37.920,,
2022-06-30 15:30:39.927,85,,2022-06-30 15:30:39.877,,
2022-06-30 15:31:41.717,83,,2022-06-30 15:31:41.653,,
2022-06-30 15:32:43.613,82,,2022-06-30 15:32:43.533,,
2022-06-30 15:33:45.457,81,,2022-06-30 15:33:45.393,,
2022-06-30 15:34:47.343,80,,2022-06-30 15:34:47.287,,
2022-06-30 15:35:49.153,79,,2022-06-30 15:35:48.957,,
2022-06-30 15:36:51.567,78,,2022-06-30 15:36:51.493,,
2022-06-30 15:37:53.277,77,,2022-06-30 15:37:53.207,,
2022-06-30 15:38:55.203,76,,2022-06-30 15:38:55.117,,
2022-06-30 15:39:56.957,75,,2022-06-30 15:39:56.873,,
2022-06-30 15:40:58.757,74,,2022-06-30 15:40:58.707,,
2022-06-30 15:42:00.580,73,,2022-06-30 15:42:00.497,,
2022-06-30 15:43:02.373,72,,2022-06-30 15:43:02.317,,
2022-06-30 15:44:04.203,72,,2022-06-30 15:44:04.130,,
2022-06-30 15:45:06.753,71,,2022-06-30 15:45:06.677,,
2022-06-30 15:46:09.950,70,,2022-06-30 15:46:08.990,,
2022-06-30 15:47:11.230,70,,2022-06-30 15:47:11.163,,
2022-06-30 15:48:13.393,69,,2022-06-30 15:48:13.347,,
2022-06-30 15:49:15.307,68,,2022-06-30 15:49:15.240,,
2022-06-30 15:50:17.360,68,,2022-06-30 15:50:17.297,,
2022-06-30 15:51:19.197,67,,2022-06-30 15:51:19.140,,
2022-06-30 15:52:20.923,66,,2022-06-30 15:52:20.857,,
2022-06-30 15:53:22.730,66,,2022-06-30 15:53:22.660,,
2022-06-30 15:54:24.490,65,,2022-06-30 15:54:24.440,,
2022-06-30 15:55:26.397,64,,2022-06-30 15:55:26.347,,
2022-06-30 15:56:28.670,64,,2022-06-30 15:56:28.620,,
2022-06-30 15:57:30.777,63,,2022-06-30 15:57:30.697,,
2022-06-30 15:58:32.650,63,,2022-06-30 15:58:32.570,,
2022-06-30 15:59:34.447,62,,2022-06-30 15:59:34.380,,
2022-06-30 16:00:36.737,62,,2022-06-30 16:00:36.647,,
2022-06-30 16:01:39.803,61,,2022-06-30 16:01:39.007,,
