TIME_STAMP,BEARING_TEMP,BEARING_TEMP1,BEARING_TEMP2,BEARING_TEMP3,COOLER_STATUS,CURRENT,DEFL_PRESENT,FAN_ROTATION,LOCKED_TOOL,NAME,ROTATION_SPEED,ROTATION_SPEED_FS,S5_INPUT,SERIAL_NUMBER,STATOR_TEMP,STATOR_TEMP1,STATOR_TEMP2,TOOL,UNLOCKED_TOOL,OVERRIDE_AX,OVERRIDE_INV,STATUS,ASSI_MOT,ESEC_PGM,HOMING,HOMING_DONE,MACC_EME,MACC_ON,POWERED,SETUP,TOOL_CHANGE,WAIT_AC,WAIT_MC
2022-07-15 12:02:03.131443,24.0,15.0,60.0,65.0,1,0.0,0,0,0,TP1,0.0,18000.0,1,2022007264,25.0,100.0,125.0,NONE,0,100,100,10000,0,0,0,1,1,1,0,0,0,0,0
2022-07-15 12:02:08.584586,25.0,15.0,60.0,65.0,1,0.0,0,0,0,TP1,0.0,18000.0,1,2022007264,25.0,100.0,125.0,NONE,0,100,100,10000,0,0,0,1,1,1,0,0,0,0,0
2022-07-15 12:11:07.363279,25.0,15.0,60.0,65.0,1,0.0,0,0,0,TP1,0.0,18000.0,1,2022007264,24.0,100.0,125.0,NONE,0,100,100,10000,0,0,0,1,1,1,0,0,0,0,0
2022-07-15 12:11:38.796829,24.0,15.0,60.0,65.0,1,0.0,0,0,0,TP1,0.0,18000.0,1,2022007264,24.0,100.0,125.0,NONE,0,100,100,10000,0,0,0,1,1,1,0,0,0,0,0
2022-07-15 12:14:02.422400,24.0,15.0,60.0,65.0,1,0.0,0,0,0,TP1,0.0,18000.0,1,2022007264,25.0,100.0,125.0,NONE,0,100,100,10000,0,0,0,1,1,1,0,0,0,0,0
2022-07-15 12:14:48.641305,25.0,15.0,60.0,65.0,1,0.0,0,0,0,TP1,0.0,18000.0,1,2022007264,25.0,100.0,125.0,NONE,0,100,100,10000,0,0,0,1,1,1,0,0,0,0,0
2022-07-15 12:14:54.016319,24.0,15.0,60.0,65.0,1,0.0,0,0,0,TP1,0.0,18000.0,1,2022007264,25.0,100.0,125.0,NONE,0,100,100,10000,0,0,0,1,1,1,0,0,0,0,0
2022-07-15 12:14:57.625710,25.0,15.0,60.0,65.0,1,0.0,0,0,0,TP1,0.0,18000.0,1,2022007264,25.0,100.0,125.0,NONE,0,100,100,10000,0,0,0,1,1,1,0,0,0,0,0
2022-07-15 12:23:37.534756,25.0,15.0,60.0,65.0,1,0.0,0,0,0,TP1,0.0,18000.0,1,2022007264,24.0,100.0,125.0,NONE,0,100,100,10000,0,0,0,1,1,1,0,0,0,0,0
2022-07-15 12:23:58.999800,24.0,15.0,60.0,65.0,1,0.0,0,0,0,TP1,0.0,18000.0,1,2022007264,24.0,100.0,125.0,NONE,0,100,100,10000,0,0,0,1,1,1,0,0,0,0,0
2022-07-15 12:26:18.694216,24.0,15.0,60.0,65.0,1,0.0,0,0,0,TP1,0.0,18000.0,1,2022007264,25.0,100.0,125.0,NONE,0,100,100,10000,0,0,0,1,1,1,0,0,0,0,0
2022-07-15 12:26:23.678602,24.0,15.0,60.0,65.0,1,0.0,0,0,0,TP1,0.0,18000.0,1,2022007264,24.0,100.0,125.0,NONE,0,100,100,10000,0,0,0,1,1,1,0,0,0,0,0
2022-07-15 12:26:32.691293,24.0,15.0,60.0,65.0,1,0.0,0,0,0,TP1,0.0,18000.0,1,2022007264,25.0,100.0,125.0,NONE,0,100,100,10000,0,0,0,1,1,1,0,0,0,0,0
2022-07-15 12:27:22.675796,25.0,15.0,60.0,65.0,1,0.0,0,0,0,TP1,0.0,18000.0,1,2022007264,25.0,100.0,125.0,NONE,0,100,100,10000,0,0,0,1,1,1,0,0,0,0,0
