TIME_STAMP,BEARING_TEMP,BEARING_TEMP1,BEARING_TEMP2,BEARING_TEMP3,COOLER_STATUS,CURRENT,DEFL_PRESENT,FAN_ROTATION,LOCKED_TOOL,NAME,ROTATION_SPEED,ROTATION_SPEED_FS,S5_INPUT,SERIAL_NUMBER,STATOR_TEMP,STATOR_TEMP1,STATOR_TEMP2,TOOL,UNLOCKED_TOOL,OVERRIDE_AX,OVERRIDE_INV,STATUS,ASSI_MOT,ESEC_PGM,HOMING,HOMING_DONE,MACC_EME,MACC_ON,POWERED,SETUP,TOOL_CHANGE,WAIT_AC,WAIT_MC
2022-07-15 14:00:31.864905,32.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,32.0,100.0,125.0,TONDO5,0,100,100,1000.0,0,0,0,1,0,1,1,0,0,0,0
2022-07-15 14:00:46.239886,30.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,32.0,100.0,125.0,TONDO5,0,100,100,1000.0,0,0,0,1,0,1,1,0,0,0,0
2022-07-15 14:00:56.583644,30.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,30.0,100.0,125.0,TONDO5,0,100,100,10000.0,0,0,0,1,0,1,1,0,0,0,0
2022-07-15 14:00:58.755512,30.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,30.0,100.0,125.0,TONDO5,0,100,100,10000.0,0,0,0,1,1,1,0,0,0,0,0
2022-07-15 14:01:45.739912,30.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,29.0,100.0,125.0,TONDO5,0,100,100,10000.0,0,0,0,1,1,1,0,0,0,0,0
2022-07-15 14:02:26.432223,30.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,28.0,100.0,125.0,TONDO5,0,100,100,10000.0,0,0,0,1,1,1,0,0,0,0,0
2022-07-15 14:03:52.088611,29.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,28.0,100.0,125.0,TONDO5,0,100,100,10000.0,0,0,0,1,1,1,0,0,0,0,0
2022-07-15 14:03:56.354235,29.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,27.0,100.0,125.0,TONDO5,0,100,100,10000.0,0,0,0,1,1,1,0,0,0,0,0
2022-07-15 14:05:30.338800,28.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,27.0,100.0,125.0,TONDO5,0,100,100,10000.0,0,0,0,1,1,1,0,0,0,0,0
2022-07-15 14:07:06.167163,27.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,25.0,100.0,125.0,TONDO5,0,100,100,10000.0,0,0,0,1,1,1,0,0,0,0,0
2022-07-15 14:07:34.792276,27.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,25.0,100.0,125.0,TONDO5,0,100,100,1000.0,0,0,0,1,1,1,0,0,0,0,0
2022-07-15 14:07:36.979807,27.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,25.0,100.0,125.0,TONDO5,0,100,100,30.0,0,0,0,1,1,1,0,0,0,0,0
2022-07-15 14:07:39.260998,27.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,25.0,100.0,125.0,TONDO5,0,100,100,10.0,0,0,0,1,0,1,1,0,0,0,0
2022-07-15 14:07:41.479758,27.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,25.0,100.0,125.0,TONDO5,0,100,100,1.0,0,0,0,1,0,1,1,0,0,0,0
2022-07-15 14:07:43.651652,27.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,25.0,100.0,125.0,TONDO5,0,100,100,10.0,0,0,0,1,0,1,1,0,0,0,1
2022-07-15 14:08:04.104814,27.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,25.0,100.0,125.0,TONDO5,0,100,100,1000.0,0,0,0,1,0,1,1,0,0,0,1
2022-07-15 14:08:10.401713,27.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,25.0,100.0,125.0,TONDO5,0,100,100,1.0,1,1,0,1,0,1,1,0,1,0,0
2022-07-15 14:08:22.839307,27.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,25.0,100.0,125.0,TONDO5,0,100,100,1.0,0,1,0,1,0,1,1,0,1,0,0
2022-07-15 14:08:24.995585,27.0,15.0,60.0,65.0,1,0.0,1,0,0,TP1,0.0,18000.0,0,2022009017,25.0,100.0,125.0,NONE,1,100,100,1.0,1,1,0,1,0,1,1,0,1,0,0
2022-07-15 14:08:27.183013,27.0,15.0,60.0,65.0,1,0.0,0,0,0,TP1,0.0,18000.0,0,2022009017,25.0,100.0,125.0,NONE,1,100,100,1.0,1,1,0,1,0,1,1,0,1,0,0
2022-07-15 14:08:31.386151,27.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,69.0,18000.0,1,2022009017,25.0,100.0,125.0,FRESA20A,0,100,100,1.0,0,1,0,1,0,1,1,0,1,0,0
2022-07-15 14:08:33.558028,27.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,20000.0,1,2022009017,25.0,100.0,125.0,FRESA20A,0,100,100,1.0,0,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:08:35.792485,27.0,15.0,60.0,65.0,1,3.927000045776367,0,0,1,TP1,2138.0,20000.0,1,2022009017,25.0,100.0,125.0,FRESA20A,0,100,100,1.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:08:37.948668,27.0,15.0,60.0,65.0,1,4.182000160217285,0,0,1,TP1,17354.0,20000.0,1,2022009017,25.0,100.0,125.0,FRESA20A,0,0,100,1.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:08:40.292429,27.0,15.0,60.0,65.0,1,1.8530000448226929,0,0,1,TP1,18048.0,20000.0,1,2022009017,27.0,100.0,125.0,FRESA20A,0,0,100,1.0,0,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:08:42.620553,27.0,15.0,60.0,65.0,1,2.00600004196167,0,0,1,TP1,18027.0,20000.0,1,2022009017,27.0,100.0,125.0,FRESA20A,0,60,100,1.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:08:44.808065,27.0,15.0,60.0,65.0,1,1.631999969482422,0,0,1,TP1,18048.0,20000.0,1,2022009017,27.0,100.0,125.0,FRESA20A,0,16,100,1.0,0,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:08:47.026820,27.0,15.0,60.0,65.0,1,4.691999912261963,0,0,1,TP1,18009.0,20000.0,1,2022009017,27.0,100.0,125.0,FRESA20A,0,100,100,1.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:08:49.276839,27.0,15.0,60.0,65.0,1,1.5299999713897705,0,0,1,TP1,18034.0,20000.0,1,2022009017,27.0,100.0,125.0,FRESA20A,0,100,100,1.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:08:51.448707,27.0,15.0,60.0,65.0,1,1.8020000457763672,0,0,1,TP1,18043.0,20000.0,1,2022009017,27.0,100.0,125.0,FRESA20A,0,100,100,1.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:08:53.636211,27.0,15.0,60.0,65.0,1,2.039999961853028,0,0,1,TP1,18022.0,20000.0,1,2022009017,27.0,100.0,125.0,FRESA20A,0,100,100,1.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:08:55.823721,27.0,15.0,60.0,65.0,1,1.8020000457763672,0,0,1,TP1,18017.0,20000.0,1,2022009017,28.0,100.0,125.0,FRESA20A,0,100,100,1.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:08:58.026854,27.0,15.0,60.0,65.0,1,2.056999921798706,0,0,1,TP1,18027.0,20000.0,1,2022009017,28.0,100.0,125.0,FRESA20A,0,100,100,1.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:09:00.183105,27.0,15.0,60.0,65.0,1,2.1419999599456787,0,0,1,TP1,18028.0,20000.0,1,2022009017,28.0,100.0,125.0,FRESA20A,0,100,100,1.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:09:02.401860,27.0,15.0,60.0,65.0,1,6.01800012588501,0,0,1,TP1,10120.0,20000.0,1,2022009017,28.0,100.0,125.0,FRESA20A,0,100,100,1.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:09:04.574973,27.0,15.0,60.0,65.0,1,19.90699958801269,0,0,1,TP1,0.0,20000.0,1,2022009017,28.0,100.0,125.0,FRESA20A,0,100,100,1.0,1,1,0,1,0,1,1,0,1,0,0
2022-07-15 14:09:06.731196,28.0,15.0,60.0,65.0,1,0.0,0,0,0,TP1,0.0,20000.0,0,2022009017,30.0,100.0,125.0,NONE,1,100,100,1.0,1,1,0,1,0,1,1,0,1,0,0
2022-07-15 14:09:10.934333,28.0,15.0,60.0,65.0,1,0.0,0,0,0,TP1,0.0,20000.0,0,2022009017,30.0,100.0,125.0,NONE,1,100,100,1.0,0,1,0,1,0,1,1,0,1,0,0
2022-07-15 14:09:13.168722,28.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,20000.0,0,2022009017,30.0,100.0,125.0,NONE,0,100,100,1.0,0,1,0,1,0,1,1,0,1,0,0
2022-07-15 14:09:15.403101,28.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,20000.0,1,2022009017,30.0,100.0,125.0,TONDO5,0,100,100,1.0,0,1,0,1,0,1,1,0,1,0,0
2022-07-15 14:09:17.590606,28.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,30.0,100.0,125.0,TONDO5,0,100,100,1.0,0,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:09:19.778106,28.0,15.0,60.0,65.0,1,5.202000141143799,0,0,1,TP1,3731.0,18000.0,1,2022009017,30.0,100.0,125.0,TONDO5,0,100,100,1.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:09:21.996865,28.0,15.0,60.0,65.0,1,1.7339999675750732,0,0,1,TP1,18015.0,18000.0,1,2022009017,30.0,100.0,125.0,TONDO5,0,0,100,1.0,0,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:09:24.215624,28.0,15.0,60.0,65.0,1,2.549999952316284,0,0,1,TP1,18013.0,18000.0,1,2022009017,30.0,100.0,125.0,TONDO5,0,36,100,1.0,0,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:09:26.403131,28.0,15.0,60.0,65.0,1,2.125,0,0,1,TP1,18046.0,18000.0,1,2022009017,32.0,100.0,125.0,TONDO5,0,39,100,1.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:09:28.590633,28.0,15.0,60.0,65.0,1,3.178999900817871,0,0,1,TP1,18022.0,18000.0,1,2022009017,32.0,100.0,125.0,TONDO5,0,25,100,1.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:09:30.746895,28.0,15.0,60.0,65.0,1,10.25100040435791,0,0,1,TP1,18027.0,18000.0,1,2022009017,32.0,100.0,125.0,TONDO5,0,57,100,1.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:09:32.934401,28.0,15.0,60.0,65.0,1,9.791999816894531,0,0,1,TP1,18036.0,18000.0,1,2022009017,32.0,100.0,125.0,TONDO5,0,100,100,1.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:09:35.326802,28.0,15.0,60.0,65.0,1,10.539999961853027,0,0,1,TP1,18044.0,18000.0,1,2022009017,32.0,100.0,125.0,TONDO5,0,100,100,1.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:09:37.529939,28.0,15.0,60.0,65.0,1,1.343000054359436,0,0,1,TP1,18036.0,18000.0,1,2022009017,32.0,100.0,125.0,TONDO5,0,100,100,1.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:09:39.717443,28.0,15.0,60.0,65.0,1,1.5640000104904177,0,0,1,TP1,18017.0,18000.0,1,2022009017,32.0,100.0,125.0,TONDO5,0,100,100,1.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:09:41.889331,28.0,15.0,60.0,65.0,1,1.8020000457763672,0,0,1,TP1,18023.0,18000.0,1,2022009017,32.0,100.0,125.0,TONDO5,0,0,100,1.0,0,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:09:44.076838,28.0,15.0,60.0,65.0,1,3.569999933242798,0,0,1,TP1,18041.0,18000.0,1,2022009017,32.0,100.0,125.0,TONDO5,0,31,100,1.0,0,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:09:46.264348,29.0,15.0,60.0,65.0,1,2.686000108718872,0,0,1,TP1,18019.0,18000.0,1,2022009017,32.0,100.0,125.0,TONDO5,0,54,100,1.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:09:48.467475,29.0,15.0,60.0,65.0,1,1.3769999742507937,0,0,1,TP1,18031.0,18000.0,1,2022009017,32.0,100.0,125.0,TONDO5,0,100,100,1.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:09:50.608108,29.0,15.0,60.0,65.0,1,2.36299991607666,0,0,1,TP1,18026.0,18000.0,1,2022009017,33.0,100.0,125.0,TONDO5,0,100,100,1.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:09:52.795616,29.0,15.0,60.0,65.0,1,9.876999855041504,0,0,1,TP1,18015.0,18000.0,1,2022009017,33.0,100.0,125.0,TONDO5,0,100,100,1.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:09:54.983175,29.0,15.0,60.0,65.0,1,1.937999963760376,0,0,1,TP1,18050.0,18000.0,1,2022009017,33.0,100.0,125.0,TONDO5,0,100,100,1.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:09:57.280004,29.0,15.0,60.0,65.0,1,6.034999847412109,0,0,1,TP1,5286.0,18000.0,1,2022009017,33.0,100.0,125.0,TONDO5,0,100,100,1.0,1,0,0,1,0,1,1,0,0,0,0
2022-07-15 14:09:59.451887,29.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,33.0,100.0,125.0,TONDO5,0,100,100,10.0,1,0,0,1,0,1,1,0,0,0,0
2022-07-15 14:10:01.655060,29.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,34.0,100.0,125.0,TONDO5,0,100,100,10.0,1,0,0,1,0,1,1,0,0,0,0
2022-07-15 14:10:05.889405,29.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,35.0,100.0,125.0,TONDO5,0,100,100,10.0,0,0,0,1,0,1,1,0,0,0,0
2022-07-15 14:10:16.248848,30.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,34.0,100.0,125.0,TONDO5,0,100,100,10.0,0,0,0,1,0,1,1,0,0,0,0
2022-07-15 14:10:26.545708,30.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,33.0,100.0,125.0,TONDO5,0,100,100,10.0,0,0,0,1,0,1,1,0,0,0,0
2022-07-15 14:10:40.998886,30.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,32.0,100.0,125.0,TONDO5,0,100,100,10.0,0,0,0,1,0,1,1,0,0,0,0
2022-07-15 14:10:55.389559,30.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,30.0,100.0,125.0,TONDO5,0,100,100,10.0,0,0,0,1,0,1,1,0,0,0,0
2022-07-15 14:11:01.639583,29.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,30.0,100.0,125.0,TONDO5,0,100,100,10.0,0,0,0,1,0,1,1,0,0,0,0
2022-07-15 14:11:05.842713,29.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,30.0,100.0,125.0,TONDO5,0,100,100,1.0,0,0,0,1,0,1,1,0,0,0,0
2022-07-15 14:11:08.030232,29.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,30.0,100.0,125.0,TONDO5,0,100,100,10.0,0,0,0,1,0,1,1,0,0,0,1
2022-07-15 14:11:26.514718,29.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,30.0,100.0,125.0,TONDO5,0,100,100,1000.0,0,0,0,1,0,1,1,0,0,0,1
2022-07-15 14:11:34.842804,29.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,30.0,100.0,125.0,TONDO5,0,100,100,1000.0,1,1,0,1,0,1,1,0,1,0,0
2022-07-15 14:11:37.014688,29.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,29.0,100.0,125.0,TONDO5,0,100,100,1000.0,1,1,0,1,0,1,1,0,1,0,0
2022-07-15 14:11:43.280350,29.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,29.0,100.0,125.0,TONDO5,0,100,100,1000.0,0,1,0,1,0,1,1,0,1,0,0
2022-07-15 14:11:45.530336,29.0,15.0,60.0,65.0,1,0.0,0,0,0,TP1,0.0,18000.0,0,2022009017,29.0,100.0,125.0,TONDO5,0,100,100,1000.0,0,1,0,1,0,1,1,0,1,0,0
2022-07-15 14:11:47.811585,29.0,15.0,60.0,65.0,1,0.0,0,0,0,TP1,0.0,18000.0,0,2022009017,29.0,100.0,125.0,NONE,1,100,100,1000.0,0,1,0,1,0,1,1,0,1,0,0
2022-07-15 14:11:49.967852,29.0,15.0,60.0,65.0,1,0.0,0,0,0,TP1,0.0,18000.0,0,2022009017,29.0,100.0,125.0,NONE,1,100,100,1000.0,1,1,0,1,0,1,1,0,1,0,0
2022-07-15 14:11:52.217855,29.0,15.0,60.0,65.0,1,0.0,0,0,0,TP1,0.0,18000.0,0,2022009017,29.0,100.0,125.0,NONE,0,100,100,1000.0,1,1,0,1,0,1,1,0,1,0,0
2022-07-15 14:11:54.389740,29.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,20000.0,1,2022009017,29.0,100.0,125.0,FRESA20A,0,100,100,1000.0,1,1,0,1,0,1,1,0,1,0,0
2022-07-15 14:11:56.577264,29.0,15.0,60.0,65.0,1,0.3569999933242798,0,0,1,TP1,0.0,20000.0,1,2022009017,29.0,100.0,125.0,FRESA20A,0,100,100,1000.0,0,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:11:58.780376,29.0,15.0,60.0,65.0,1,5.491000175476074,0,0,1,TP1,7904.0,20000.0,1,2022009017,29.0,100.0,125.0,FRESA20A,0,100,100,1000.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:12:00.967883,29.0,15.0,60.0,65.0,1,8.380999565124512,0,0,1,TP1,18029.0,20000.0,1,2022009017,29.0,100.0,125.0,FRESA20A,0,100,100,1000.0,0,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:12:03.217890,29.0,15.0,60.0,65.0,1,7.616000175476074,0,0,1,TP1,18033.0,20000.0,1,2022009017,29.0,100.0,125.0,FRESA20A,0,0,100,1000.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:12:05.405426,29.0,15.0,60.0,65.0,1,6.307000160217285,0,0,1,TP1,18047.0,20000.0,1,2022009017,29.0,100.0,125.0,FRESA20A,0,0,100,1000.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:12:07.577284,29.0,15.0,60.0,65.0,1,6.816999912261963,0,0,1,TP1,18025.0,20000.0,1,2022009017,29.0,100.0,125.0,FRESA20A,0,58,100,1000.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:12:09.733537,29.0,15.0,60.0,65.0,1,3.621000051498413,0,0,1,TP1,18031.0,20000.0,1,2022009017,29.0,100.0,125.0,FRESA20A,0,81,100,1000.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:12:11.967919,29.0,15.0,60.0,65.0,1,2.24399995803833,0,0,1,TP1,18003.0,20000.0,1,2022009017,30.0,100.0,125.0,FRESA20A,0,81,100,1000.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:12:14.171049,29.0,15.0,60.0,65.0,1,1.5640000104904177,0,0,1,TP1,18033.0,20000.0,1,2022009017,30.0,100.0,125.0,FRESA20A,0,81,100,1000.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:12:16.358556,29.0,15.0,60.0,65.0,1,1.3940000534057615,0,0,1,TP1,18013.0,20000.0,1,2022009017,30.0,100.0,125.0,FRESA20A,0,81,100,1000.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:12:18.577352,29.0,15.0,60.0,65.0,1,1.6660000085830688,0,0,1,TP1,18023.0,20000.0,1,2022009017,30.0,100.0,125.0,FRESA20A,0,81,100,1000.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:12:20.749203,29.0,15.0,60.0,65.0,1,6.052000045776367,0,0,1,TP1,18022.0,20000.0,1,2022009017,30.0,100.0,125.0,FRESA20A,0,81,100,1000.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:12:22.936708,29.0,15.0,60.0,65.0,1,1.462000012397766,0,0,1,TP1,18018.0,20000.0,1,2022009017,30.0,100.0,125.0,FRESA20A,0,81,100,1000.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:12:25.264853,29.0,15.0,60.0,65.0,1,2.00600004196167,0,0,1,TP1,18011.0,20000.0,1,2022009017,30.0,100.0,125.0,FRESA20A,0,81,100,1000.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:12:27.467961,29.0,15.0,60.0,65.0,1,5.814000129699707,0,0,1,TP1,11681.0,20000.0,1,2022009017,30.0,100.0,125.0,FRESA20A,0,100,100,1000.0,0,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:12:29.686731,29.0,15.0,60.0,65.0,1,19.992000579833984,0,0,1,TP1,278.0,20000.0,1,2022009017,30.0,100.0,125.0,FRESA20A,0,100,100,1000.0,1,1,0,1,0,1,1,0,1,0,0
2022-07-15 14:12:31.952360,29.0,15.0,60.0,65.0,1,0.0,0,0,0,TP1,0.0,20000.0,0,2022009017,32.0,100.0,125.0,NONE,1,100,100,1000.0,0,1,0,1,0,1,1,0,1,0,0
2022-07-15 14:12:34.139869,29.0,15.0,60.0,65.0,1,0.0,0,0,0,TP1,0.0,20000.0,0,2022009017,32.0,100.0,125.0,NONE,1,100,100,1000.0,1,1,0,1,0,1,1,0,1,0,0
2022-07-15 14:12:36.343033,29.0,15.0,60.0,65.0,1,0.0,0,0,0,TP1,0.0,20000.0,0,2022009017,32.0,100.0,125.0,NONE,1,100,100,1000.0,0,1,0,1,0,1,1,0,1,0,0
2022-07-15 14:12:38.530496,29.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,20000.0,0,2022009017,32.0,100.0,125.0,NONE,0,100,100,1000.0,1,1,0,1,0,1,1,0,1,0,0
2022-07-15 14:12:40.796134,30.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,20000.0,1,2022009017,33.0,100.0,125.0,TONDO5,0,100,100,1000.0,0,1,0,1,0,1,1,0,1,0,0
2022-07-15 14:12:42.983646,30.0,15.0,60.0,65.0,1,0.0,0,0,1,TP1,0.0,18000.0,1,2022009017,33.0,100.0,125.0,TONDO5,0,100,100,1000.0,0,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:12:45.186771,30.0,15.0,60.0,65.0,1,5.099999904632568,0,0,1,TP1,3990.0,18000.0,1,2022009017,33.0,100.0,125.0,TONDO5,0,100,100,1000.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:12:47.389904,30.0,15.0,60.0,65.0,1,2.6689999103546143,0,0,1,TP1,17803.0,18000.0,1,2022009017,33.0,100.0,125.0,TONDO5,0,0,100,1000.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:12:49.546159,30.0,15.0,60.0,65.0,1,9.468999862670898,0,0,1,TP1,18024.0,18000.0,1,2022009017,33.0,100.0,125.0,TONDO5,0,43,100,1000.0,0,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:12:51.764927,30.0,15.0,60.0,65.0,1,7.293000221252441,0,0,1,TP1,18036.0,18000.0,1,2022009017,33.0,100.0,125.0,TONDO5,0,0,100,1000.0,0,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:12:53.999301,30.0,15.0,60.0,65.0,1,1.3600000143051147,0,0,1,TP1,18033.0,18000.0,1,2022009017,33.0,100.0,125.0,TONDO5,0,9,100,1000.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:12:56.186879,30.0,15.0,60.0,65.0,1,5.933000087738037,0,0,1,TP1,18019.0,18000.0,1,2022009017,33.0,100.0,125.0,TONDO5,0,89,100,1000.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:12:58.374318,30.0,15.0,60.0,65.0,1,2.00600004196167,0,0,1,TP1,18038.0,18000.0,1,2022009017,33.0,100.0,125.0,TONDO5,0,100,100,1000.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:13:00.546195,30.0,15.0,60.0,65.0,1,2.125,0,0,1,TP1,18030.0,18000.0,1,2022009017,33.0,100.0,125.0,TONDO5,0,100,100,1000.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:13:02.780587,30.0,15.0,60.0,65.0,1,1.9889999628067017,0,0,1,TP1,18030.0,18000.0,1,2022009017,33.0,100.0,125.0,TONDO5,0,100,100,1000.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:13:05.014969,30.0,15.0,60.0,65.0,1,2.1419999599456787,0,0,1,TP1,18013.0,18000.0,1,2022009017,33.0,100.0,125.0,TONDO5,0,100,100,1000.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:13:07.202506,30.0,15.0,60.0,65.0,1,2.3289999961853027,0,0,1,TP1,18014.0,18000.0,1,2022009017,33.0,100.0,125.0,TONDO5,0,100,100,1000.0,0,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:13:09.374358,30.0,15.0,60.0,65.0,1,1.156000018119812,0,0,1,TP1,18012.0,18000.0,1,2022009017,33.0,100.0,125.0,TONDO5,0,100,100,1000.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:13:11.561855,30.0,15.0,60.0,65.0,1,1.1390000581741333,0,0,1,TP1,18023.0,18000.0,1,2022009017,34.0,100.0,125.0,TONDO5,0,100,100,1000.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:13:13.718124,30.0,15.0,60.0,65.0,1,1.5809999704360962,0,0,1,TP1,18033.0,18000.0,1,2022009017,34.0,100.0,125.0,TONDO5,0,100,100,1000.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:13:15.890045,30.0,15.0,60.0,65.0,1,7.190999984741211,0,0,1,TP1,18020.0,18000.0,1,2022009017,34.0,100.0,125.0,TONDO5,0,100,100,1000.0,1,1,0,1,0,1,1,0,0,0,0
2022-07-15 14:13:18.077508,30.0,15.0,60.0,65.0,1,6.188000202178955,0,0,1,TP1,8755.0,18000.0,1,2022009017,34.0,100.0,125.0,TONDO5,0,100,100,1000.0,0,1,0,1,0,1,1,0,0,0,0
